wav,flux
3783.0,23.979072064198004
3784.0,23.95596425135773
3785.0,23.94526198224272
3786.0,23.639235671137893
3787.0,21.409564844039554
3788.0,20.12844342635548
3789.0,19.588099304697828
3790.0,18.97644248595454
3791.0,18.283869392653845
3792.0,18.85209648057214
3793.0,19.364018199285585
3794.0,18.435676616336856
3795.0,17.58371141486221
3796.0,16.960284418170097
3797.0,17.23598770578784
3798.0,16.982557388163453
3799.0,15.943279535661196
3800.0,16.119644194379635
3801.0,17.49384667808725
3802.0,19.35857282536914
3803.0,19.8640219476454
3804.0,21.236565767445214
3805.0,21.999285605915258
3806.0,21.85283348971102
3807.0,21.538075593697894
3808.0,20.473017428764024
3809.0,20.76259738151622
3810.0,21.805762626949
3811.0,22.241621270537326
3812.0,22.018189145216557
3813.0,21.304011922243816
3814.0,19.519854561980303
3815.0,18.066719812558315
3816.0,17.128627345515362
3817.0,15.928345635286618
3818.0,16.8420188386597
3819.0,17.592321795926637
3820.0,16.738919310379988
3821.0,14.449776294262781
3822.0,13.605766114227974
3823.0,14.96067822273063
3824.0,15.591539168923912
3825.0,14.249421766563756
3826.0,12.62419161427263
3827.0,11.747359081822585
3828.0,11.826429441894305
3829.0,11.81640959522859
3830.0,11.997150204733593
3831.0,12.220567804537744
3832.0,12.551733476020571
3833.0,11.571014710198165
3834.0,10.936546660170311
3835.0,11.134130773412666
3836.0,11.688846202903068
3837.0,12.50787141070299
3838.0,12.702473442521306
3839.0,12.03729053407968
3840.0,12.045929167694725
3841.0,12.817376527356043
3842.0,13.441813389645182
3843.0,15.838649209128343
3844.0,17.40194773926159
3845.0,18.05467798424037
3846.0,18.83571307654164
3847.0,18.860567801718368
3848.0,19.1961232406991
3849.0,19.89628243222734
3850.0,19.43961278807279
3851.0,18.08880425619089
3852.0,18.347532740882443
3853.0,19.354531730843842
3854.0,18.9588652936367
3855.0,18.12276032178352
3856.0,17.63661190277124
3857.0,16.896579480002018
3858.0,16.786295694532953
3859.0,16.604113853919234
3860.0,15.007884386120216
3861.0,14.35422265524525
3862.0,15.376623840573481
3863.0,17.425311875806496
3864.0,19.205432472887246
3865.0,19.439127075668285
3866.0,19.226877132585226
3867.0,18.72583012922957
3868.0,18.958412125859557
3869.0,18.592395960742397
3870.0,18.24297315930337
3871.0,17.224967570416
3872.0,16.09399539031197
3873.0,15.791817076161063
3874.0,16.343459841090535
3875.0,18.10016536183881
3876.0,19.57184367060775
3877.0,19.49041516671211
3878.0,18.625487212383035
3879.0,16.955084060144006
3880.0,16.541771841829625
3881.0,17.514297650096044
3882.0,17.25301899754883
3883.0,16.53518446614735
3884.0,16.557759477487807
3885.0,18.265590563370125
3886.0,17.977065304004114
3887.0,16.473696041177412
3888.0,16.370529086353592
3889.0,17.222764908964376
3890.0,16.902561136677065
3891.0,18.222111687694067
3892.0,19.90229890794618
3893.0,21.215018612397746
3894.0,21.553569900947455
3895.0,21.738599282519672
3896.0,21.788489397124916
3897.0,21.758413500328086
3898.0,23.1416888784483
3899.0,22.651669524172714
3900.0,22.44601429813938
3901.0,22.06567156705808
3902.0,22.87502221033917
3903.0,22.91585311863714
3904.0,21.360477057156654
3905.0,21.454090411145014
3906.0,21.101037069587612
3907.0,20.461314619758767
3908.0,22.145862094817108
3909.0,23.598889057804637
3910.0,24.307512770293364
3911.0,24.34880522995102
3912.0,24.664634141509904
3913.0,25.52740321295193
3914.0,25.4696062904939
3915.0,24.686154652174377
3916.0,24.868778093576033
3917.0,24.24516496319045
3918.0,23.782813735477774
3919.0,23.402814704344674
3920.0,22.30851030749973
3921.0,21.14373651861734
3922.0,19.68157490598194
3923.0,19.80187073870401
3924.0,19.43180775710014
3925.0,19.564641032797276
3926.0,18.75537531829244
3927.0,17.283588922092783
3928.0,15.91843815785456
3929.0,13.864658656770734
3930.0,12.325154250661333
3931.0,10.991061345961157
3932.0,9.702058162899299
3933.0,8.640681286146222
3934.0,7.657211134884729
3935.0,7.354056933172324
3936.0,7.939499074400583
3937.0,9.01407774998833
3938.0,10.41810325120931
3939.0,12.037699240200919
3940.0,13.805263445783897
3941.0,15.475094291219953
3942.0,16.408074747175068
3943.0,17.34599492901441
3944.0,17.888175653776354
3945.0,17.92057039511744
3946.0,19.472747415399965
3947.0,21.729505633779176
3948.0,22.407051492362722
3949.0,22.540733819270194
3950.0,23.475681205626067
3951.0,24.581282596506178
3952.0,25.212509654438094
3953.0,24.9057097249964
3954.0,24.22185474497009
3955.0,25.35755673112185
3956.0,25.20096240157244
3957.0,24.07405954746083
3958.0,23.799168291165866
3959.0,23.928537320202203
3960.0,23.627116690378397
3961.0,22.02039477631776
3962.0,19.03595843414153
3963.0,16.768791132586664
3964.0,15.981533102839728
3965.0,14.887795603497825
3966.0,13.50417955755182
3967.0,11.66155051972928
3968.0,10.230284216596273
3969.0,9.166299115867057
3970.0,9.028394470271703
3971.0,10.05793824479059
3972.0,11.519476458579575
3973.0,13.036095848294371
3974.0,14.766076245505756
3975.0,16.349906892646818
3976.0,18.672397866162367
3977.0,20.279215738398346
3978.0,21.908315258899886
3979.0,23.713909646901655
3980.0,25.355111175388878
3981.0,26.79908757582129
3982.0,27.261958856820307
3983.0,27.221372373163618
3984.0,27.459127351665565
3985.0,27.544822870779427
3986.0,28.19283523595969
3987.0,28.240181317567338
3988.0,28.398312966194133
3989.0,30.00444698019824
3990.0,30.04729553790639
3991.0,29.807386973301117
3992.0,30.410486001832638
3993.0,30.677972511314366
3994.0,30.967297273586194
3995.0,30.57778744533362
3996.0,30.22180826653195
3997.0,30.04775152568335
3998.0,29.334893756227455
3999.0,29.343334327970105
4000.0,30.843216410964736
4001.0,31.282599236616317
4002.0,30.859563637525568
4003.0,31.220016271506722
4004.0,31.520228634419766
4005.0,30.582443347079412
4006.0,28.287217306884834
4007.0,28.077199200895514
4008.0,29.02466737939214
4009.0,30.341465136165834
4010.0,30.59598001396407
4011.0,30.73182123531249
4012.0,31.127752577617528
4013.0,31.31621172043876
4014.0,31.620530788113662
4015.0,31.348136576611992
4016.0,31.677309495830638
4017.0,31.861501936874646
4018.0,31.027401276489122
4019.0,31.00761227949735
4020.0,32.289620851890014
4021.0,32.171784420342085
4022.0,31.94470999224981
4023.0,31.94260900219041
4024.0,32.188303761019185
4025.0,31.779116227044078
4026.0,31.369821785691535
4027.0,31.884979010582196
4028.0,32.22501827932339
4029.0,32.22065375618981
4030.0,31.82590051770786
4031.0,30.098851850723932
4032.0,28.82280769680403
4033.0,28.97963355026636
4034.0,28.50681984987519
4035.0,29.048069927970012
4036.0,29.62326230570463
4037.0,30.846910823034285
4038.0,31.9575264281591
4039.0,32.53892339101533
4040.0,32.36537568173932
4041.0,31.747976480006965
4042.0,31.118339382487296
4043.0,31.71794097532954
4044.0,31.54063003934285
4045.0,29.598775369158727
4046.0,26.66466057408645
4047.0,25.62540268939903
4048.0,28.395843954977988
4049.0,30.29192798931954
4050.0,30.73703063011475
4051.0,31.523533973771325
4052.0,31.75167945818367
4053.0,30.96746193743422
4054.0,30.594247040443022
4055.0,30.445303063033773
4056.0,29.81375063900574
4057.0,30.056580463118358
4058.0,29.47861216086561
4059.0,28.557129945748187
4060.0,29.07202440540116
4061.0,30.172500147319138
4062.0,30.36142787840383
4063.0,29.221338201113742
4064.0,27.234653406242384
4065.0,26.18056773984343
