wav,flux
3806.0,402.47265844805366
3807.0,396.6400436724414
3808.0,376.995727266475
3809.0,382.29529473009535
3810.0,401.4659006187635
3811.0,409.4576837981334
3812.0,405.30514007018354
3813.0,392.1243890172144
3814.0,359.25494884279175
3815.0,332.4823159245198
3816.0,315.1909168767285
3817.0,293.07514649983267
3818.0,309.8570250572406
3819.0,323.6321527935684
3820.0,307.90497090873475
3821.0,265.7724041585874
3822.0,250.22287259970534
3823.0,275.11297327235405
3824.0,286.6864842802119
3825.0,261.98282157362127
3826.0,232.07682573319485
3827.0,215.93513875338985
3828.0,217.36570824074136
3829.0,217.15663977120334
3830.0,220.45550578511276
3831.0,224.53517361123724
3832.0,230.5940725026059
3833.0,212.5529302950157
3834.0,200.87425347758264
3835.0,204.47818927643056
3836.0,214.64138688026964
3837.0,229.653948315214
3838.0,233.19777259455293
3839.0,220.95779686759488
3840.0,221.0878589780728
3841.0,235.21858672407325
3842.0,246.64770173895457
3843.0,290.5896523878664
3844.0,319.22923858608726
3845.0,331.1586654772454
3846.0,345.43754031864756
3847.0,345.84729156427983
3848.0,351.956500925378
3849.0,364.7431908033333
3850.0,356.3214466827351
3851.0,331.51485061017763
3852.0,336.2090557497841
3853.0,354.6118123648638
3854.0,347.3122532242418
3855.0,331.94706308079134
3856.0,322.9950562462685
3857.0,309.3964023446683
3858.0,307.3311591184673
3859.0,303.95003826686167
3860.0,274.6900210784653
3861.0,262.68850233903885
3862.0,281.35575590093566
3863.0,318.7925368536345
3864.0,351.3047484593693
3865.0,355.5236893063516
3866.0,351.58626914634175
3867.0,342.36953814934583
3868.0,346.56635078766885
3869.0,339.82060003473885
3870.0,333.37987811602
3871.0,314.7249055796484
3872.0,294.0119747412341
3873.0,288.443801894158
3874.0,298.46992698612735
3875.0,330.4959232599653
3876.0,357.30722641721377
3877.0,355.7600367781506
3878.0,339.9141430168195
3879.0,309.37596714137777
3880.0,301.7819070877355
3881.0,319.46843623392846
3882.0,314.64722033536714
3883.0,301.5025043748275
3884.0,301.8603292479223
3885.0,332.93564442759333
3886.0,327.61742007657114
3887.0,300.16521646162647
3888.0,298.23092000100723
3889.0,313.69888391229495
3890.0,307.80968028738744
3891.0,331.77803558559117
3892.0,362.30209976828604
3893.0,386.12614868477385
3894.0,392.21365378550905
3895.0,395.5052592557248
3896.0,396.33693558935016
3897.0,395.71351307131994
3898.0,420.78906459881625
3899.0,411.7985943863829
3900.0,407.97977700119463
3901.0,401.0199906262058
3902.0,415.6802897404853
3903.0,416.3729767240357
3904.0,388.06599585374096
3905.0,389.7198767047269
3906.0,383.2603198237414
3907.0,371.59613520206324
3908.0,402.1397928371893
3909.0,428.4708896647441
3910.0,441.2817545923388
3911.0,441.97589355070494
3912.0,447.6513007300681
3913.0,463.2511041683566
3914.0,462.1433059913045
3915.0,447.8692507392054
3916.0,451.1231993498416
3917.0,439.75251872678575
3918.0,431.30894683640645
3919.0,424.36047734958464
3920.0,404.4627876910104
3921.0,383.292627832944
3922.0,356.73758283973046
3923.0,358.8682949670321
3924.0,352.1125380627629
3925.0,354.46972233418313
3926.0,339.75946108076573
3927.0,313.0529703727019
3928.0,288.28498141336496
3929.0,251.05447661778712
3930.0,223.1453995593737
3931.0,198.96264907652917
3932.0,175.60290927829902
3933.0,156.36922762638565
3934.0,138.55077525572705
3935.0,133.04541747715461
3936.0,143.6151286554708
3937.0,163.02796467671683
3938.0,188.39212430601577
3939.0,217.64586201662513
3940.0,249.5652001183138
3941.0,279.7078107150959
3942.0,296.52440245600735
3943.0,313.42462369147813
3944.0,323.1696694699937
3945.0,323.70289090290976
3946.0,351.68330042991994
3947.0,392.3771324350636
3948.0,404.5455637076437
3949.0,406.8920733322761
3950.0,423.6989527905808
3951.0,443.5793249115622
3952.0,454.89374196669183
3953.0,449.2824926012899
3954.0,436.8720067833377
3955.0,457.27771444158066
3956.0,454.3757293151857
3957.0,433.98253985004425
3958.0,428.9524909701533
3959.0,431.20879798643404
3960.0,425.70210063363464
3961.0,396.68276609719186
3962.0,342.85911874808784
3963.0,301.9705925646841
3964.0,287.7420750866263
3965.0,268.00056678180306
3966.0,243.04890382043916
